h,r,t
2027,2,460788
1961,2,460788
2195,2,460788
2378,2,460788
2578,2,460788
1853,2,460900
768,2,460900
2027,2,460900
1961,2,460900
245,2,460900
2298,2,460900
1522,2,461195
1676,2,461195
1996,2,461195
2210,2,461195
1326,2,461195
1853,2,461280
768,2,461280
2270,2,461280
245,2,461280
2298,2,461280
1425,2,461774
212,2,461774
2291,2,461774
2374,2,461774
224,2,461774
1164,2,462131
2017,2,462131
2006,2,462131
259,2,462131
2183,2,462131
1284,2,462279
2554,2,462279
243,2,462279
242,2,462279
1290,2,462279
1480,2,462279
1931,2,462421
2352,2,462421
1893,2,462421
1812,2,462421
2323,2,462421
1931,2,462425
2493,2,462425
2352,2,462425
1893,2,462425
1812,2,462425
1471,2,462425
1931,2,462499
1862,2,462499
2354,2,462499
409,2,462499
1383,2,462499
2614,2,463554
1275,2,463554
1222,2,463554
2670,2,463554
2361,2,463554
1425,2,463612
212,2,463612
2291,2,463612
2374,2,463612
224,2,463612
2617,2,463773
2808,2,463773
2615,2,463773
2640,2,463773
213,2,463773
2492,2,463806
241,2,463806
2227,2,463806
1926,2,463806
1202,2,463806
1288,2,463806
2027,2,463940
1961,2,463940
245,2,463940
2298,2,463940
2378,2,463940
1418,2,463940
220,2,464125
2325,2,464125
1822,2,464125
1804,2,464125
2531,2,464125
270,2,464125
271,2,464125
1764,2,464125
1196,2,464218
1313,2,464218
2039,2,464218
240,2,464218
1166,2,464218
1285,2,464218
2492,2,464417
241,2,464417
2227,2,464417
1202,2,464417
1420,2,464417
2614,2,464494
2178,2,464494
2226,2,464494
1201,2,464494
2361,2,464494
1925,2,464521
1409,2,464521
2492,2,464521
241,2,464521
2227,2,464521
1926,2,464521
1202,2,464521
1420,2,464521
2614,2,464534
1421,2,464534
1275,2,464534
1934,2,464534
1482,2,464534
2226,2,464534
1201,2,464534
1222,2,464534
2670,2,464534
2361,2,464534
2614,2,464536
1813,2,464536
1275,2,464536
2226,2,464536
1222,2,464536
2670,2,464536
2361,2,464536
201,2,465231
2296,2,465231
2150,2,465231
1969,2,465231
1571,2,465231
2037,2,465231
2209,2,465296
1159,2,465296
2287,2,465296
250,2,465296
2213,2,465296
1754,2,465296
2197,2,465296
2209,2,465329
1159,2,465329
1987,2,465329
2634,2,465329
2213,2,465329
1754,2,465329
2197,2,465329
2209,2,465361
1159,2,465361
2634,2,465361
2213,2,465361
2197,2,465361
2209,2,465425
1159,2,465425
2634,2,465425
2213,2,465425
2197,2,465425
2194,2,465425
1355,2,465431
2209,2,465431
1159,2,465431
2108,2,465431
1909,2,465431
2740,2,465431
2452,2,465431
2634,2,465452
2287,2,465452
250,2,465452
2197,2,465452
2194,2,465452
1247,2,465728
2617,2,465728
2808,2,465728
2615,2,465728
214,2,465728
1642,2,465728
213,2,465728
2342,2,465728
2338,2,465728
427,2,465728
2339,2,465728
151,2,465728
1989,2,465728
2024,2,465728
292,2,465728
2320,2,465728
22,2,465728
1423,2,465728
2199,2,465728
441,2,465728
1242,2,465728
1680,2,465728
1795,2,465728
2712,2,465728
2617,2,465969
2808,2,465969
2615,2,465969
213,2,465969
2214,2,465969
358,2,465969
1559,2,465969
2363,2,466604
1796,2,466604
1247,2,466604
2617,2,466604
2808,2,466604
2615,2,466604
214,2,466604
2555,2,466604
1642,2,466604
2640,2,466604
2344,2,466604
1704,2,466604
213,2,466604
257,2,466604
2180,2,466604
1350,2,466604
1790,2,466604
1324,2,466604
2393,2,466604
2401,2,466604
2342,2,466604
2463,2,466604
2090,2,466604
1890,2,466604
1859,2,466604
2397,2,466604
2338,2,466604
1556,2,466604
1562,2,466604
2214,2,466604
1759,2,466604
1647,2,466604
427,2,466604
2339,2,466604
151,2,466604
2340,2,466604
1172,2,466604
2618,2,466604
1989,2,466604
2713,2,466604
2120,2,466604
2024,2,466604
1465,2,466604
2536,2,466604
2710,2,466604
1358,2,466604
1701,2,466604
292,2,466604
2320,2,466604
1907,2,466604
2060,2,466604
22,2,466604
358,2,466604
1559,2,466604
1423,2,466604
278,2,466604
2744,2,466604
1450,2,466604
1260,2,466604
1806,2,466604
2199,2,466604
1306,2,466604
1933,2,466604
441,2,466604
1242,2,466604
1416,2,466604
2747,2,466604
1349,2,466604
2379,2,466604
2746,2,466604
1944,2,466604
1847,2,466604
1671,2,466604
1434,2,466604
1680,2,466604
2388,2,466604
1795,2,466604
2712,2,466604
2548,2,466604
2453,2,466604
2331,2,466604
1911,2,466604
2131,2,466604
2363,2,466624
1890,2,466624
2397,2,466624
292,2,466624
2320,2,466624
2555,2,466675
2344,2,466675
1890,2,466675
1859,2,466675
427,2,466675
2339,2,466675
151,2,466675
2024,2,466675
1795,2,466675
2712,2,466675
427,2,466684
151,2,466684
292,2,466684
2320,2,466684
441,2,466684
1242,2,466684
2344,2,466687
1704,2,466687
1890,2,466687
292,2,466687
2320,2,466687
358,2,466687
1559,2,466687
1847,2,466687
2363,2,466735
1247,2,466735
2640,2,466735
2024,2,466735
292,2,466735
2320,2,466735
2744,2,466735
1260,2,466735
427,2,466736
2339,2,466736
151,2,466736
2024,2,466736
292,2,466736
2320,2,466736
2363,2,466763
1247,2,466763
2640,2,466763
1890,2,466763
2397,2,466763
2338,2,466763
427,2,466763
2339,2,466763
151,2,466763
441,2,466763
1242,2,466763
1796,2,466806
2090,2,466806
1859,2,466806
2397,2,466806
2338,2,466806
1556,2,466806
1647,2,466806
1989,2,466806
2024,2,466806
2536,2,466806
2710,2,466806
1358,2,466806
1423,2,466806
1349,2,466806
2363,2,466820
1796,2,466820
2555,2,466820
2342,2,466820
2338,2,466820
1647,2,466820
292,2,466820
2320,2,466820
22,2,466820
1944,2,466820
1796,2,466826
1247,2,466826
2617,2,466826
2808,2,466826
2615,2,466826
214,2,466826
2640,2,466826
2344,2,466826
1704,2,466826
2401,2,466826
2342,2,466826
1890,2,466826
1859,2,466826
2397,2,466826
2338,2,466826
1647,2,466826
427,2,466826
2339,2,466826
151,2,466826
2024,2,466826
2710,2,466826
1358,2,466826
292,2,466826
2320,2,466826
1907,2,466826
2744,2,466826
1933,2,466826
441,2,466826
1242,2,466826
1416,2,466826
2747,2,466826
1349,2,466826
2746,2,466826
1847,2,466826
1680,2,466826
2331,2,466826
1911,2,466826
1890,2,466872
427,2,466872
2339,2,466872
151,2,466872
2744,2,466872
1260,2,466872
441,2,466872
1242,2,466872
1884,2,467097
1631,2,467097
2553,2,467097
2636,2,467097
2717,2,467097
1949,2,467097
1884,2,467124
2553,2,467124
2636,2,467124
2717,2,467124
1949,2,467124
2025,2,467588
208,2,467588
2118,2,467588
2049,2,467588
2770,2,467588
2015,2,467588
2025,2,467620
208,2,467620
2118,2,467620
2770,2,467620
2015,2,467620
1382,2,467884
1425,2,467884
212,2,467884
2291,2,467884
2200,2,467884
2374,2,467884
224,2,467884
2617,2,467969
2808,2,467969
2615,2,467969
214,2,467969
213,2,467969
1859,2,467969
2744,2,467969
1260,2,467969
2746,2,467969
1680,2,467969
2131,2,467969
1796,2,467992
2617,2,467992
2808,2,467992
2615,2,467992
214,2,467992
2363,2,467996
2090,2,467996
1890,2,467996
1859,2,467996
2214,2,467996
1989,2,467996
2024,2,467996
1423,2,467996
2744,2,467996
1416,2,467996
2747,2,467996
1434,2,467996
2463,2,468106
2024,2,468106
292,2,468106
2320,2,468106
2744,2,468106
1260,2,468106
2614,2,468201
1482,2,468201
2226,2,468201
1222,2,468201
2670,2,468201
2361,2,468201
1350,2,468219
2618,2,468219
1423,2,468219
1260,2,468219
1416,2,468219
2747,2,468219
1796,2,468232
2617,2,468232
2808,2,468232
2615,2,468232
214,2,468232
2060,2,468232
1680,2,468232
1284,2,468658
2554,2,468658
243,2,468658
242,2,468658
1290,2,468658
1480,2,468658
2617,2,469403
2808,2,469403
2615,2,469403
214,2,469403
213,2,469403
1890,2,469403
2710,2,469403
1358,2,469403
2199,2,469403
1884,2,469725
2553,2,469725
235,2,469725
1887,2,469725
1419,2,469725
2717,2,469725
1949,2,469725
1910,2,469804
174,2,469804
1891,2,469804
2740,2,469804
1767,2,469804
2617,2,469984
2808,2,469984
2615,2,469984
214,2,469984
213,2,469984
2214,2,469984
1425,2,470168
212,2,470168
2291,2,470168
2374,2,470168
224,2,470168
1408,2,470313
1853,2,470313
768,2,470313
2027,2,470313
1961,2,470313
1634,2,470313
1950,2,470313
2193,2,470313
2195,2,470313
1587,2,470313
2366,2,470313
2578,2,470313
1418,2,470313
1430,2,470313
2027,2,470376
1961,2,470376
2103,2,470376
2230,2,470376
2270,2,470376
1408,2,470636
2030,2,470636
1822,2,470636
273,2,470636
1501,2,470636
1324,2,470661
2090,2,470661
1759,2,470661
2710,2,470661
1358,2,470661
1382,2,470873
2008,2,470873
2501,2,470873
2200,2,470873
2295,2,470873
1408,2,470966
2027,2,470966
1961,2,470966
2193,2,470966
1430,2,470966
1281,2,471274
1421,2,471274
1813,2,471274
1275,2,471274
1934,2,471274
2150,2,471866
2818,2,471866
353,2,471866
2142,2,471866
2037,2,471866
2150,2,471892
1369,2,471892
2818,2,471892
353,2,471892
2142,2,471892
1397,2,471892
1537,2,471892
1163,2,471892
2341,2,471892
2363,2,472121
1796,2,472121
1642,2,472121
1790,2,472121
1944,2,472121
2027,2,472188
1961,2,472188
2579,2,472188
1950,2,472188
245,2,472188
2298,2,472188
1884,2,472270
1631,2,472270
2553,2,472270
2636,2,472270
2115,2,472270
235,2,472270
1887,2,472270
1357,2,472270
2717,2,472270
1949,2,472270
1385,2,472477
1164,2,472477
2017,2,472477
1340,2,472477
259,2,472477
2183,2,472477
1164,2,472607
2017,2,472607
259,2,472607
2183,2,472607
1784,2,472607
1884,2,472680
2555,2,472680
2172,2,472680
1631,2,472680
1760,2,472680
2553,2,472680
2636,2,472680
2115,2,472680
235,2,472680
1887,2,472680
1357,2,472680
2240,2,472680
2717,2,472680
1949,2,472680
1796,2,472708
2640,2,472708
2342,2,472708
22,2,472708
1423,2,472708
1931,2,472780
2533,2,472780
2493,2,472780
2352,2,472780
1893,2,472780
1812,2,472780
1471,2,472780
2323,2,472780
2347,2,472780
1408,2,472832
1853,2,472832
768,2,472832
2027,2,472832
1961,2,472832
1499,2,472832
262,2,472832
2579,2,472832
1634,2,472832
1950,2,472832
2193,2,472832
2195,2,472832
1587,2,472832
2580,2,472832
245,2,472832
2298,2,472832
2366,2,472832
2378,2,472832
2578,2,472832
1418,2,472832
1430,2,472832
1640,2,472947
1421,2,472947
1813,2,472947
1275,2,472947
1934,2,472947
2168,2,473099
1168,2,473099
207,2,473099
1400,2,473099
2482,2,473099
2384,2,473399
1507,2,473399
1421,2,473399
1813,2,473399
1275,2,473399
1934,2,473399
2617,2,473744
2808,2,473744
2615,2,473744
214,2,473744
213,2,473744
1933,2,473744
2209,2,473750
1159,2,473750
1987,2,473750
2253,2,473750
2181,2,473750
2197,2,473750
2209,2,473763
1159,2,473763
1987,2,473763
2634,2,473763
2197,2,473763
2194,2,473763
2209,2,473768
1159,2,473768
1987,2,473768
2634,2,473768
2194,2,473768
2363,2,474216
1796,2,474216
1247,2,474216
2617,2,474216
2808,2,474216
2615,2,474216
214,2,474216
2555,2,474216
1642,2,474216
2640,2,474216
257,2,474216
2180,2,474216
1350,2,474216
1790,2,474216
1324,2,474216
2393,2,474216
2342,2,474216
2463,2,474216
2090,2,474216
1890,2,474216
1859,2,474216
2397,2,474216
2338,2,474216
1556,2,474216
1759,2,474216
1647,2,474216
1989,2,474216
2024,2,474216
2536,2,474216
292,2,474216
2320,2,474216
1907,2,474216
22,2,474216
358,2,474216
1559,2,474216
1423,2,474216
278,2,474216
2744,2,474216
1260,2,474216
1806,2,474216
1306,2,474216
1933,2,474216
1416,2,474216
2747,2,474216
1349,2,474216
2379,2,474216
2746,2,474216
1944,2,474216
1847,2,474216
1434,2,474216
2388,2,474216
1795,2,474216
2712,2,474216
1895,2,474216
2453,2,474216
2331,2,474216
2342,2,474234
1890,2,474234
2024,2,474234
22,2,474234
2744,2,474234
1933,2,474234
1416,2,474234
2747,2,474234
1944,2,474234
1642,2,474242
2342,2,474242
22,2,474242
2744,2,474242
1933,2,474242
2025,2,474290
208,2,474290
2118,2,474290
2049,2,474290
2309,2,474290
2770,2,474290
2015,2,474290
1884,2,474371
2172,2,474371
1760,2,474371
2553,2,474371
2636,2,474371
235,2,474371
1887,2,474371
2025,2,474389
208,2,474389
2049,2,474389
2770,2,474389
2015,2,474389
2025,2,474395
208,2,474395
2118,2,474395
2049,2,474395
2770,2,474395
2015,2,474395
2025,2,474404
208,2,474404
2118,2,474404
2770,2,474404
2015,2,474404
1264,2,474981
2384,2,474981
1507,2,474981
1267,2,474981
1425,2,474981
212,2,474981
2291,2,474981
1421,2,474981
1275,2,474981
1934,2,474981
2039,2,474981
240,2,474981
1166,2,474981
2374,2,474981
224,2,474981
2297,2,474981
2614,2,475886
1813,2,475886
1275,2,475886
1222,2,475886
2670,2,475886
2361,2,475886
1796,2,476039
1642,2,476039
2640,2,476039
1859,2,476039
2338,2,476039
427,2,476039
2339,2,476039
151,2,476039
292,2,476039
2320,2,476039
1260,2,476039
441,2,476039
1242,2,476039
2352,2,476112
1893,2,476112
1812,2,476112
1471,2,476112
2323,2,476112
1796,2,476212
2617,2,476212
2808,2,476212
2615,2,476212
214,2,476212
2617,2,476350
2808,2,476350
2615,2,476350
214,2,476350
2555,2,476350
292,2,476350
2320,2,476350
2363,2,476427
1796,2,476427
2640,2,476427
1647,2,476427
427,2,476427
151,2,476427
441,2,476427
1242,2,476427
2617,2,476461
2808,2,476461
2615,2,476461
214,2,476461
1642,2,476461
213,2,476461
2393,2,476461
1890,2,476461
292,2,476461
2320,2,476461
2060,2,476461
278,2,476461
1796,2,476475
2617,2,476475
2808,2,476475
2615,2,476475
214,2,476475
2640,2,476475
213,2,476475
1890,2,476475
2397,2,476475
427,2,476475
2339,2,476475
151,2,476475
1911,2,476475
2617,2,476488
2808,2,476488
2615,2,476488
214,2,476488
213,2,476488
2344,2,476491
1704,2,476491
2713,2,476491
2120,2,476491
292,2,476491
2320,2,476491
2617,2,476493
2808,2,476493
2615,2,476493
214,2,476493
2640,2,476493
2713,2,476493
2120,2,476493
2710,2,476493
1358,2,476493
2617,2,476495
2808,2,476495
2615,2,476495
214,2,476495
213,2,476495
2617,2,476501
2808,2,476501
2615,2,476501
2555,2,476501
213,2,476501
1890,2,476501
2713,2,476501
2120,2,476501
2710,2,476501
1358,2,476501
292,2,476501
2320,2,476501
2060,2,476501
2617,2,476531
2808,2,476531
2615,2,476531
214,2,476531
2463,2,476531
2426,2,476816
2191,2,476816
2759,2,476816
2635,2,476816
244,2,476816
1796,2,476914
2342,2,476914
292,2,476914
2320,2,476914
22,2,476914
2150,2,476988
2818,2,476988
353,2,476988
2142,2,476988
2037,2,476988
1969,2,477043
1571,2,477043
2818,2,477043
353,2,477043
2142,2,477043
2150,2,477055
1969,2,477055
2495,2,477055
1571,2,477055
1397,2,477055
2037,2,477055
2150,2,477063
1369,2,477063
1397,2,477063
2037,2,477063
1163,2,477063
2341,2,477063
2363,2,477069
2342,2,477069
1701,2,477069
22,2,477069
1260,2,477069
1274,2,477220
2400,2,477220
2498,2,477220
1397,2,477220
2037,2,477220
1537,2,477220
1163,2,477220
2341,2,477220
2397,2,477886
427,2,477886
2339,2,477886
151,2,477886
2536,2,477886
2744,2,477886
1260,2,477886
2030,2,477965
252,2,477965
2251,2,477965
1822,2,477965
2541,2,477965
2342,2,478010
1890,2,478010
427,2,478010
151,2,478010
22,2,478010
441,2,478010
1242,2,478010
1944,2,478010
2344,2,478025
1890,2,478025
1859,2,478025
427,2,478025
2339,2,478025
151,2,478025
427,2,478026
151,2,478026
1260,2,478026
441,2,478026
1242,2,478026
427,2,478027
2339,2,478027
151,2,478027
2024,2,478027
1847,2,478027
427,2,478039
2339,2,478039
151,2,478039
2024,2,478039
292,2,478039
2320,2,478039
1423,2,478039
1260,2,478039
441,2,478039
1242,2,478039
2746,2,478039
1944,2,478039
1642,2,478051
1890,2,478051
1859,2,478051
2338,2,478051
1556,2,478051
427,2,478051
2339,2,478051
151,2,478051
2024,2,478051
292,2,478051
2320,2,478051
1260,2,478051
441,2,478051
1242,2,478051
1944,2,478051
1847,2,478051
1890,2,478091
2397,2,478091
1260,2,478091
1416,2,478091
2747,2,478091
2746,2,478091
1847,2,478091
1890,2,478095
427,2,478095
2339,2,478095
151,2,478095
2746,2,478095
2665,2,478153
2098,2,478153
2290,2,478153
277,2,478153
1909,2,478153
1865,2,478153
1900,2,478153
2740,2,478153
1904,2,478153
2452,2,478153
1356,2,478153
2363,2,478207
1890,2,478207
427,2,478207
2339,2,478207
151,2,478207
2024,2,478207
2536,2,478207
292,2,478207
2320,2,478207
278,2,478207
1416,2,478207
2747,2,478207
2746,2,478207
1944,2,478207
1847,2,478207
1890,2,478218
427,2,478218
151,2,478218
441,2,478218
1242,2,478218
2746,2,478218
1890,2,478222
427,2,478222
151,2,478222
441,2,478222
1242,2,478222
427,2,478225
2339,2,478225
151,2,478225
1260,2,478225
441,2,478225
1242,2,478225
2393,2,478235
2397,2,478235
2338,2,478235
2713,2,478235
2120,2,478235
2536,2,478235
1349,2,478235
1171,2,478276
2135,2,478276
2380,2,478276
1958,2,478276
1470,2,478276
1171,2,478304
2135,2,478304
2380,2,478304
2205,2,478304
354,2,478304
1355,2,478852
2098,2,478852
1862,2,478852
2009,2,478852
2664,2,478852
1356,2,478852
2426,2,479553
2191,2,479553
2759,2,479553
2635,2,479553
244,2,479553
2027,2,479578
1961,2,479578
245,2,479578
2298,2,479578
1430,2,479578
1293,2,480426
1385,2,480426
1164,2,480426
2017,2,480426
1313,2,480426
1998,2,480507
218,2,480507
2222,2,480507
2515,2,480507
1192,2,480507
1522,2,480507
1996,2,480507
1418,2,480507
2210,2,480507
1326,2,480507
1495,2,480507
260,2,480507
1293,2,480682
2349,2,480682
2006,2,480682
1188,2,480682
2365,2,480682
1196,2,480682
1313,2,480682
259,2,480682
2183,2,480682
2039,2,480682
240,2,480682
1166,2,480682
2533,2,480842
2493,2,480842
2352,2,480842
1893,2,480842
1471,2,480842
2247,2,481404
2239,2,481404
1391,2,481404
2253,2,481404
2181,2,481404
1642,2,481491
2401,2,481491
2090,2,481491
1890,2,481491
1465,2,481491
2744,2,481491
1796,2,481656
2338,2,481656
2214,2,481656
2340,2,481656
1172,2,481656
2713,2,481656
2120,2,481656
2536,2,481656
292,2,481656
2320,2,481656
2744,2,481656
1349,2,481656
2379,2,481656
1434,2,481656
1895,2,481656
2363,2,481692
1890,2,481692
2744,2,481692
1806,2,481692
1416,2,481692
2747,2,481692
2746,2,481692
2363,2,481702
2555,2,481702
1642,2,481702
1324,2,481702
2536,2,481702
1423,2,481702
2744,2,481702
1416,2,481702
2747,2,481702
1642,2,481708
2090,2,481708
1890,2,481708
1989,2,481708
2744,2,481708
2293,2,481775
200,2,481775
201,2,481775
2296,2,481775
2150,2,481775
2363,2,481819
1796,2,481819
1642,2,481819
2342,2,481819
1647,2,481819
22,2,481819
2453,2,481819
2331,2,481819
2393,2,481866
2090,2,481866
1647,2,481866
1989,2,481866
1423,2,481866
2744,2,481866
1933,2,481866
1895,2,481866
1642,2,481897
427,2,481897
151,2,481897
2024,2,481897
2744,2,481897
441,2,481897
1242,2,481897
1796,2,482237
1247,2,482237
2397,2,482237
2338,2,482237
1806,2,482237
2363,2,482251
1642,2,482251
1350,2,482251
1562,2,482251
2618,2,482251
2536,2,482251
1423,2,482251
2744,2,482251
2331,2,482251
2363,2,482407
1247,2,482407
1642,2,482407
2342,2,482407
1890,2,482407
1989,2,482407
22,2,482407
1806,2,482407
1416,2,482407
2747,2,482407
2331,2,482407
2363,2,482419
1642,2,482419
2342,2,482419
2090,2,482419
1890,2,482419
1562,2,482419
427,2,482419
2339,2,482419
151,2,482419
2536,2,482419
22,2,482419
358,2,482419
1559,2,482419
1423,2,482419
2744,2,482419
1806,2,482419
1416,2,482419
2747,2,482419
2746,2,482419
1680,2,482419
2453,2,482419
220,2,482450
2325,2,482450
1500,2,482450
2531,2,482450
270,2,482450
427,2,482501
151,2,482501
441,2,482501
1242,2,482501
2746,2,482501
2397,2,482796
1701,2,482796
2060,2,482796
1423,2,482796
1306,2,482796
1933,2,482796
427,2,483657
2339,2,483657
151,2,483657
2713,2,483657
2120,2,483657
1796,2,483658
2617,2,483658
2808,2,483658
2615,2,483658
214,2,483658
2640,2,483658
1647,2,483658
427,2,483658
2339,2,483658
151,2,483658
2363,2,483943
1790,2,483943
1324,2,483943
2397,2,483943
2713,2,483943
2120,2,483943
358,2,483943
1559,2,483943
2744,2,483943
2363,2,484809
1796,2,484809
1247,2,484809
2617,2,484809
2808,2,484809
2615,2,484809
214,2,484809
2555,2,484809
1642,2,484809
2640,2,484809
2344,2,484809
1704,2,484809
213,2,484809
257,2,484809
2180,2,484809
1350,2,484809
1790,2,484809
1324,2,484809
2393,2,484809
2342,2,484809
2463,2,484809
2090,2,484809
2338,2,484809
1562,2,484809
2214,2,484809
1759,2,484809
1647,2,484809
427,2,484809
2339,2,484809
151,2,484809
2340,2,484809
1172,2,484809
1989,2,484809
2713,2,484809
2120,2,484809
2024,2,484809
2536,2,484809
2710,2,484809
1358,2,484809
1701,2,484809
2060,2,484809
22,2,484809
358,2,484809
1559,2,484809
1423,2,484809
278,2,484809
2744,2,484809
1260,2,484809
1897,2,484809
2199,2,484809
1306,2,484809
1416,2,484809
2747,2,484809
1349,2,484809
2746,2,484809
1944,2,484809
1671,2,484809
1434,2,484809
2388,2,484809
2548,2,484809
1895,2,484809
2453,2,484809
2363,2,485773
1796,2,485773
1247,2,485773
2617,2,485773
2808,2,485773
2615,2,485773
214,2,485773
2555,2,485773
1642,2,485773
2640,2,485773
2344,2,485773
1704,2,485773
213,2,485773
257,2,485773
2180,2,485773
1790,2,485773
1324,2,485773
2393,2,485773
2342,2,485773
2090,2,485773
1890,2,485773
1859,2,485773
2397,2,485773
2338,2,485773
1562,2,485773
1647,2,485773
427,2,485773
2339,2,485773
151,2,485773
2340,2,485773
1172,2,485773
1989,2,485773
2536,2,485773
2710,2,485773
1358,2,485773
2060,2,485773
22,2,485773
2744,2,485773
1260,2,485773
1806,2,485773
1897,2,485773
2199,2,485773
1306,2,485773
441,2,485773
1242,2,485773
1847,2,485773
1671,2,485773
1434,2,485773
1680,2,485773
1895,2,485773
2131,2,485773
2105,2,485807
2290,2,485807
277,2,485807
1286,2,485807
2500,2,485807
221,2,486022
2209,2,486022
1159,2,486022
2634,2,486022
2197,2,486022
2209,2,486029
1159,2,486029
2634,2,486029
2247,2,486029
2197,2,486029
1884,2,486052
1760,2,486052
2553,2,486052
2636,2,486052
2115,2,486052
2363,2,486089
1796,2,486089
1247,2,486089
2555,2,486089
257,2,486089
2180,2,486089
2342,2,486089
2090,2,486089
2397,2,486089
427,2,486089
2339,2,486089
151,2,486089
292,2,486089
2320,2,486089
22,2,486089
1423,2,486089
1260,2,486089
1847,2,486089
2331,2,486089
2131,2,486089
2617,2,486517
2808,2,486517
2615,2,486517
1704,2,486517
213,2,486517
1890,2,486517
427,2,486517
151,2,486517
441,2,486517
1242,2,486517
1293,2,487691
1766,2,487691
1778,2,487691
1385,2,487691
2349,2,487691
2006,2,487691
1187,2,487691
1188,2,487691
2365,2,487691
1196,2,487691
2016,2,487691
1313,2,487691
2555,2,487937
1631,2,487937
235,2,487937
1887,2,487937
2240,2,487937
2027,2,487973
1961,2,487973
1729,2,487973
2235,2,487973
2275,2,487973
2048,2,487995
1987,2,487995
2247,2,487995
2239,2,487995
1391,2,487995
2253,2,487995
2181,2,487995
2213,2,487995
1872,2,487995
2197,2,487995
2617,2,488151
2808,2,488151
2615,2,488151
214,2,488151
292,2,488151
2320,2,488151
2048,2,488229
221,2,488229
2239,2,488229
2213,2,488229
1754,2,488229
221,2,488230
2634,2,488230
2239,2,488230
1391,2,488230
2213,2,488230
2197,2,488230
2617,2,488236
2808,2,488236
2615,2,488236
214,2,488236
213,2,488236
221,2,488299
2247,2,488299
2239,2,488299
2253,2,488299
2181,2,488299
2213,2,488299
2247,2,488336
2239,2,488336
1391,2,488336
2253,2,488336
2181,2,488336
2213,2,488336
2197,2,488336
2025,2,488436
208,2,488436
2118,2,488436
2049,2,488436
2770,2,488436
2015,2,488436
2247,2,488569
1391,2,488569
2181,2,488569
2213,2,488569
1754,2,488569
2197,2,488569
2342,2,488601
427,2,488601
151,2,488601
2060,2,488601
1260,2,488601
441,2,488601
1242,2,488601
2363,2,488719
2344,2,488719
2214,2,488719
2024,2,488719
1423,2,488719
1434,2,488719
2025,2,488841
208,2,488841
2118,2,488841
2049,2,488841
2309,2,488841
2770,2,488841
2015,2,488841
2025,2,488847
208,2,488847
2118,2,488847
2770,2,488847
2015,2,488847
2025,2,488851
208,2,488851
2118,2,488851
2049,2,488851
2770,2,488851
2015,2,488851
1247,2,488910
1642,2,488910
1324,2,488910
2393,2,488910
2342,2,488910
1890,2,488910
1556,2,488910
1989,2,488910
2710,2,488910
1358,2,488910
22,2,488910
2744,2,488910
1260,2,488910
2746,2,488910
1944,2,488910
1847,2,488910
1795,2,488910
2712,2,488910
2331,2,488910
1206,2,488948
336,2,488948
220,2,488948
2325,2,488948
1822,2,488948
1160,2,489209
2256,2,489209
1380,2,489209
171,2,489209
1367,2,489209
2150,2,489345
1969,2,489345
1705,2,489345
1571,2,489345
2400,2,489345
2818,2,489345
353,2,489345
2142,2,489345
1219,2,489345
2069,2,489345
1397,2,489345
2037,2,489345
2280,2,489345
1537,2,489345
1732,2,489345
1283,2,489345
1163,2,489345
2341,2,489345
2138,2,489345
2225,2,489345
427,2,489587
2339,2,489587
151,2,489587
441,2,489587
1242,2,489587
2209,2,489593
1159,2,489593
2247,2,489593
2239,2,489593
1391,2,489593
2253,2,489593
2213,2,489593
215,2,489593
2809,2,489593
2555,2,489632
2172,2,489632
1631,2,489632
1760,2,489632
235,2,489632
1887,2,489632
2555,2,489645
2172,2,489645
1631,2,489645
1760,2,489645
235,2,489645
1887,2,489645
2617,2,490060
2808,2,490060
2615,2,490060
2344,2,490060
213,2,490060
1890,2,490060
1859,2,490060
1434,2,490060
1795,2,490060
2712,2,490060
1969,2,490480
1705,2,490480
1397,2,490480
2037,2,490480
2280,2,490480
1890,2,490722
1989,2,490722
2713,2,490722
2120,2,490722
2536,2,490722
1701,2,490722
1856,2,490842
169,2,490842
1344,2,490842
252,2,490842
2251,2,490842
1822,2,490842
1206,2,491000
336,2,491000
169,2,491000
1344,2,491000
1822,2,491000
1408,2,491070
252,2,491070
2251,2,491070
1822,2,491070
1500,2,491070
2531,2,491070
270,2,491070
273,2,491070
1501,2,491070
252,2,491112
2251,2,491112
1822,2,491112
2531,2,491112
270,2,491112
1856,2,491155
169,2,491155
1344,2,491155
2030,2,491155
1822,2,491155
2030,2,491165
252,2,491165
2251,2,491165
1822,2,491165
271,2,491165
2030,2,491168
252,2,491168
2251,2,491168
2531,2,491168
270,2,491168
271,2,491168
252,2,491173
2251,2,491173
1822,2,491173
2531,2,491173
270,2,491173
273,2,491173
1501,2,491173
1853,2,491280
768,2,491280
2027,2,491280
1961,2,491280
2579,2,491280
2030,2,491437
252,2,491437
2251,2,491437
1822,2,491437
2541,2,491437
1500,2,491437
1206,2,491467
336,2,491467
169,2,491467
1344,2,491467
2030,2,491467
1822,2,491467
2030,2,491472
1822,2,491472
1500,2,491472
273,2,491472
1501,2,491472
2556,2,491573
251,2,491573
265,2,491573
1496,2,491573
1634,2,491573
1408,2,491601
252,2,491601
2251,2,491601
1822,2,491601
2531,2,491601
270,2,491601
273,2,491601
1501,2,491601
2027,2,491606
1961,2,491606
2579,2,491606
245,2,491606
2298,2,491606
1408,2,491646
1206,2,491646
336,2,491646
